article:ID;ee:string[];key:string;title:string
1713640;http://www.informationr.net/ir/reviews/revs185.html;journals/ires/Deshpande05;Review of: Pavlichev, Alexi and Garson, David G. (Eds). Digital government: principles and best practices. London: Idea Group Inc., 2004.
1713644;http://www.informationr.net/ir/reviews/revs435.html;journals/ires/Maceviciute12e;Review of: Lankes, R. David The atlas of new librarianship. Cambridge, MA: The MIT Press, 2011.
1713687;http://www.informationr.net/ir/12-2/paper296.html;journals/ires/MiwaK07;A naïve ontology for concepts of time and space for searching and learning.
1713731;http://www.informationr.net/ir/reviews/revs327.html;journals/ires/Wilson09d;Review of: Savolainen, Reijo Everyday information practices: a social phenomenological perspective. Lanham, MD: Scarecrow Press, 2008.
1713999;https://doi.org/10.1016/j.csl.2009.11.001;journals/csl/BartelsB10;Graphical models for integrating syllabic information.
1714070;https://doi.org/10.1016/j.csl.2011.03.002;journals/csl/KahnO12;Joint reranking of parsing and word recognition with automatic segmentation.
1714128;https://doi.org/10.1016/j.csl.2010.05.006|https://www.wikidata.org/entity/Q54285932;journals/csl/MehlerPD11;Geography of social ontologies: Testing a variant of the Sapir-Whorf Hypothesis in the context of Wikipedia.
1714181;https://doi.org/10.1016/j.csl.2014.07.001;journals/csl/ChatterjeeS15;Random Indexing and Modified Random Indexing based approach for extractive text summarization.
1714276;https://doi.org/10.1016/j.csl.2010.07.004;journals/csl/HuL11;Document sentiment classification by exploring description model of topical terms.
1714295;https://doi.org/10.1016/j.csl.2009.12.002;journals/csl/Forbes-RileyL11;Designing and evaluating a wizarded uncertainty-adaptive spoken dialogue tutoring system.
1714334;https://doi.org/10.1016/j.csl.2010.07.006;journals/csl/WatanabeITSA11;Topic tracking language model for speech recognition.
1714367;https://doi.org/10.1016/j.csl.2017.04.007|https://www.wikidata.org/entity/Q57743915;journals/csl/MatousekT17;Anomaly-based annotation error detection in speech-synthesis corpora.
1714422;https://doi.org/10.1016/j.csl.2008.06.005;journals/csl/RaoY09;Intonation modeling for Indian languages.
1714636;https://doi.org/10.1016/j.csl.2008.03.003;journals/csl/WeissE10;Speech separation using speaker-adapted eigenvoice speech models.
1714683;https://doi.org/10.1006/csla.2001.0171;journals/csl/MoriMGMA01;Augmenting standard speech recognition features with energy gravity centres.
1714781;https://doi.org/10.1016/j.csl.2017.01.008;journals/csl/BenottiB17;Modeling the clarification potential of instructions: Predicting clarification requests and other reactions.
1714882;https://doi.org/10.1186/s13639-017-0069-7;journals/ejes/ChenCM17;Design and evaluation of medical ultrasonic adaptive beamforming algorithm implementation on heterogeneous embedded computing platform.
1714990;https://doi.org/10.1155/2010/641261|https://www.wikidata.org/entity/Q58632412;journals/ejes/SaponaraNDF10;Design Methodologies and Innovative Architectures for Mixed-Signal Embedded Systems.
1715037;https://doi.org/10.1155/2008/386059|https://www.wikidata.org/entity/Q58473708;journals/ejes/AmbroschKHS08;Flexible Hardware-Based Stereo Matching.
1715115;https://doi.org/10.3390/info6030481;journals/information/FuNL15;Black Box Traceable Ciphertext Policy Attribute-Based Encryption Scheme.
1715231;https://doi.org/10.3390/info9090223;journals/information/ConoscentiVMS18;The CLoTH Simulator for HTLC Payment Networks with Introductory Lightning Network Performance Results.
1715349;https://doi.org/10.3390/info9040077;journals/information/LiLW18;Tag-Driven Online Novel Recommendation with Collaborative Item Modeling.
1715407;https://doi.org/10.3390/info10010004;journals/information/ZavadskasAC19;Multiple-Criteria Decision-Making (MCDM) Techniques for Business Processes Information Management.
1715451;https://doi.org/10.3390/info9060147;journals/information/NguyenNLJG18;A Semi-Empirical Performance Study of Two-Hop DSRC Message Relaying at Road Intersections.
1715721;https://doi.org/10.3390/info9010020;journals/information/Paixao-CortesTP18;Usability as the Key Factor to the Design of a Web Server for the CReF Protein Structure Predictor: The wCReF.
1715896;https://doi.org/10.3390/info9110287;journals/information/AbadM18;Quantifying Bicycle Network Connectivity in Lisbon Using Open Data.
1715926;http://www.rintonpress.com/xxqic9/qic-9-56/0361-0375.pdf;journals/qic/BulutaH09;Designing an ion trap for quantum simulation.
1716056;http://portal.acm.org/citation.cfm?id=2011611;journals/qic/LamoureuxC05;Asymmetric phase covariant d-dimensional cloning.
1716065;http://www.rintonpress.com/xxqic11/qic-11-56/0456-0465.pdf;journals/qic/LiZ11;Quantum memory for light with a quantum dot system coupled to a nanomechanical resonator.
1716122;http://www.rintonpress.com/xxqic12/qic-12-1112/0925-0943.pdf;journals/qic/BravyiK12;Classical simulation of dissipative fermionic linear optics.
1716263;http://www.rintonpress.com/xxqic14/qic-14-910/0845-0856.pdf;journals/qic/LinGGL14;Quantum key distribution: defeating collective noise without reducing efficiency.
1716288;http://www.rintonpress.com/xxqic18/qic-18-34/0267-0284.pdf;journals/qic/XiongLHL18;photonic crystal with infinite cavity-array structure.
1716291;http://www.rintonpress.com/xxqic9/qic-9-12/0103-0130.pdf;journals/qic/MiszczakPHUZ09;Sub- and super-fidelity as bounds for quantum fidelity.
1716579;http://www.rintonpress.com/xxqic9/qic-9-56/0406-0413.pdf;journals/qic/Watrous09;Mixing doubly stochastic quantum channels with the completely depolarizing channel.
1716813;http://www.rintonpress.com/xxqic12/qic-12-34/0334-0345.pdf;journals/qic/FangWY12;Realization of an economical phase-covariant telecloning in separate cavities.
1717297;https://doi.org/10.1023/A:1013112826330;journals/itm/MillerMF02;ASSISTing Management Decisions in the Software Inspection Process.
1717355;https://doi.org/10.1109/TGCN.2017.2766173;journals/tgcn/AbadEG18;Channel Sensing and Communication Over a Time-Correlated Channel With an Energy Harvesting Transmitter.
1717441;https://doi.org/10.1109/TGCN.2018.2856363;journals/tgcn/MohjaziMDA18;Performance Analysis of SWIPT Relay Networks With Noncoherent Modulation.
1717552;https://doi.org/10.1145/3276527;journals/pacmpl/WangCB18;Speeding up symbolic reasoning for relational queries.
1717770;https://doi.org/10.1145/3110261;journals/pacmpl/ProtzenkoZRRWBD17;Verified low-level programming embedded in F.
1717787;https://dl.acm.org/citation.cfm?id=3290353;journals/pacmpl/AlonZLY19;code2vec: learning distributed representations of code.
1717823;http://www.ibis.uni-oldenburg.de/download/issues/08/ibis_08.pdf;journals/ibis/Abels09;SOA4All: Enabling a Web of Billions of Services.
1717860;http://www.ibis.uni-oldenburg.de/download/issues/02/ibis_02.pdf;journals/ibis/ShafiqFSA06;A first step towards enabling Interoperability between Software Agents and Semantic Web Services: Multi Agent Systems adapting Web Services Standards.
1717941;https://doi.org/10.1017/S0963548303005777;journals/cpc/BollobasBKLS03;Special Issue on Ramsey Theory.
1718176;https://doi.org/10.1017/S0963548311000253;journals/cpc/BissacotFPS11;An Improvement of the Lovász Local Lemma via Cluster Expansion.
1718179;https://doi.org/10.1017/S0963548306007486;journals/cpc/BohmanK06;Creating a Giant Component.
1718251;https://doi.org/10.1017/S0963548311000277;journals/cpc/SchoenS11;On Sumsets of Convex Sets.
1718352;https://doi.org/10.1017/S096354830000064X;journals/cpc/Biggs93;Potential Thory on Distance-Regular Graphs.
1718462;https://doi.org/10.1017/S0963548307008504;journals/cpc/Dudley07;The Generic Chaining: Upper and Lower Bounds of Stochastic Processes, by Michel Talagrand , Springer-Verlag, 2005.
1718502;https://doi.org/10.1017/S0963548303005959;journals/cpc/Solymosi04;A Note on a Question of Erdos and Graham.
1718590;https://doi.org/10.1017/S0963548315000103;journals/cpc/Warnke16;On the Method of Typical Bounded Differences.
1718674;https://doi.org/10.1017/S0963548305006772;journals/cpc/MadrasW05;Self-Avoiding Walks on Hyperbolic Graphs.
1718698;https://doi.org/10.1017/S0963548300001218;journals/cpc/ErdosHSSS94;Turán-Ramsey Theorems and K
1718745;https://doi.org/10.1017/S0963548301004783;journals/cpc/FachiniK01;A Note On Counting Very Different Sequences.
1718827;https://doi.org/10.1017/S0963548314000029;journals/cpc/BehrischCK14a;The Asymptotic Number of Connected 
1718955;https://doi.org/10.1017/S096354831600002X;journals/cpc/Glasscock16;Marstrand-type Theorems for the Counting and Mass Dimensions in ℤ.
1719010;https://doi.org/10.1017/S096354830400608X|https://www.wikidata.org/entity/Q56592294;journals/cpc/Barany04;Using the Borsuk-Ulam Theorem: Lectures on Topological Methods in Combinatorics and Geometry, by J Matousek, Springer, 2003, 196 pp.
1719072;https://doi.org/10.1017/S0963548314000443;journals/cpc/Wagner15;Central Limit Theorems for Additive Tree Parameters with Small Toll Functions.
1719263;https://doi.org/10.1287/msom.1110.0362;journals/msom/WuB12;Unit-Contingent Power Purchase Agreement and Asymmetric Information About Plant Outage.
1719443;https://doi.org/10.1287/msom.1120.0428;journals/msom/Whitt13;OM Forum - Offered Load Analysis for Staffing.
1719466;https://doi.org/10.1287/msom.1040.0051;journals/msom/LoweP04a;Decision Technologies for Agribusiness Problems: A Brief Review of Selected Literature and a Call for Research.
1719473;https://doi.org/10.1287/msom.2017.0654;journals/msom/DavisL18;Contracts and Capacity Investment in Supply Chains.
1719581;https://doi.org/10.1287/msom.2015.0549;journals/msom/Ciurria-Infosino15;Multicommodity Production Planning: Qualitative Analysis and Applications.
1719820;https://doi.org/10.1287/msom.1070.0171;journals/msom/BalakrishnanPS08;Integrating the Promotional and Service Roles of Retail Inventories.
1720029;https://doi.org/10.4018/ijmhci.2015010102;journals/ijmhci/KoskelaKK15;Usable and Secure P2P VoIP for Mobile Use.
1720030;https://doi.org/10.4018/ijmhci.2013100101;journals/ijmhci/DelikostidisFFAK13;Evaluating Mobile Applications in Virtual Environments: A Survey.
1720092;https://doi.org/10.4018/IJMHCI.2016100106|https://www.wikidata.org/entity/Q57701880;journals/ijmhci/SchneegassOML16;Mobile Interactions Augmented by Wearable Computing: A Design Space and Vision.
1720098;https://doi.org/10.4018/jmhci.2012040102;journals/ijmhci/RadomskiS12;VoiceXML for Pervasive Environments.
1720236;https://doi.org/10.4236/ijcns.2010.310105;journals/ijcns/ZahoorCM10;Block Layering Approach in TAST Codes.
1720254;https://doi.org/10.4236/ijcns.2011.41001;journals/ijcns/JeanRCHSJ11;RISN: An Efficient Sensor Network Overlay with Support for Autonomous and Distributed Applications.
1720315;https://doi.org/10.4236/ijcns.2009.24033;journals/ijcns/AlbaltN09;Adaptive Backoff Algorithm for IEEE 802.11 MAC Protocol.
1720355;https://doi.org/10.4236/ijcns.2009.26053;journals/ijcns/KalantariMT09;Detection, Identification and Tracking of Flying Objects in Three Dimensions Using Multistatic Radars.
1720367;https://doi.org/10.4236/ijcns.2011.47053;journals/ijcns/MaadiH11;Joint Power Allocation and Beamforming for Cooperative Networks.
1720389;https://doi.org/10.4236/ijcns.2009.28087;journals/ijcns/SmithaSJ09;Modified Ceiling Bounce Model for Computing Path Loss and Delay Spread in Indoor Optical Wireless Systems.
1720431;https://doi.org/10.4236/ijcns.2011.48061;journals/ijcns/LinH11;Dynamic Handoff Priority Adjustment Based on Mobility-Awareness in Multimedia Cellular Networks.
1720546;https://doi.org/10.4236/ijcns.2010.32022;journals/ijcns/ShabrawyW10;Adaptive Power Saving Receiver for DVB-H Exploiting Adaptive Modulation and Coding.
1720575;https://doi.org/10.5964/jnc.v4i2.110;journals/jnc/CheungC18;Parallel Individuation Supports Numerical Comparisons in Preschoolers.
1720647;https://doi.org/10.5964/jnc.v2i3.3;journals/jnc/AshkenaziT17;The Cognitive Estimation Task Is Nonunitary: Evidence for Multiple Magnitude Representation Mechanisms Among Normative and ADHD College Students.
1720776;https://doi.org/10.1016/S0921-8890(02)00166-5;journals/ras/LauriaBKK02;Mobile robot programming using natural language.
1720880;https://doi.org/10.1016/j.robot.2005.09.028;journals/ras/VermaS06;Scalable robot fault detection and identification.
1720889;https://doi.org/10.1016/j.robot.2005.09.002;journals/ras/Clark05;Probabilistic Road Map sampling strategies for multi-robot motion planning.
1720954;https://doi.org/10.1016/j.robot.2015.02.012;journals/ras/BrisillaS15;Nonlinear control of mobile inverted pendulum.
1720958;https://doi.org/10.1016/j.robot.2012.06.002;journals/ras/FuMD12;Development of a low-cost active 3D triangulation laser scanner for indoor navigation of miniature mobile robots.
1721105;https://doi.org/10.1016/j.robot.2016.04.003;journals/ras/SergiyenkoITKRH16;Data transferring model determination in robotic group.
1721194;https://doi.org/10.1016/S0921-8890(96)00038-3;journals/ras/MitalKHA97;Robot cleaning of underground liquid storage tanks: Feasibility and design considerations.
1721196;https://doi.org/10.1016/j.robot.2009.10.007;journals/ras/GhommamMSM10;Formation path following control of unicycle-type mobile robots.
1721253;https://doi.org/10.1016/j.robot.2018.11.007;journals/ras/MathewsCSSD19;Supervised morphogenesis: Exploiting morphological flexibility of self-assembling multirobot systems through cooperation with aerial robots.
1721390;https://doi.org/10.1016/j.robot.2016.07.004;journals/ras/KoideM16;Identification of a specific person using color, height, and gait features for a person following robot.
1721589;https://doi.org/10.1016/j.robot.2004.09.006;journals/ras/RuppR04;Determination and exchange of supply information for co-operation in complex production networks.
1721788;https://doi.org/10.1016/j.robot.2013.04.015|https://www.wikidata.org/entity/Q56424352;journals/ras/UbedaIA13;Shared control architecture based on RFID to control a robot arm using a spontaneous brain-machine interface.
1721928;https://doi.org/10.1016/j.robot.2014.08.009;journals/ras/VallveA15;Potential information fields for mobile robot exploration.
1721942;https://doi.org/10.1016/j.robot.2017.11.007;journals/ras/VigoritiRLV18;Control of redundant robot arms with null-space compliance and singularity-free orientation representation.
1721985;https://doi.org/10.1016/j.robot.2018.02.005;journals/ras/KobayashiSHAF18;Unified bipedal gait for autonomous transition between walking and running in pursuit of energy minimization.
1722113;https://doi.org/10.1016/j.robot.2016.09.005;journals/ras/BiswasV17;Episodic non-Markov localization.
1722135;https://doi.org/10.1016/j.robot.2017.01.014;journals/ras/MatsubaraS17;Active tactile exploration with uncertainty and travel cost for fast shape estimation of unknown objects.
1722173;https://doi.org/10.1016/S0167-8493(85)90089-0;journals/ras/AbeleBW85;Application-fields of flexible automated assembly systems.
1722370;https://doi.org/10.1016/j.robot.2015.04.009;journals/ras/LaskiTB15;Design of a 3-DOF tripod electro-pneumatic parallel manipulator.
1722601;https://doi.org/10.1016/S0921-8890(99)00099-8;journals/ras/Xu00;A virtual target approach for resolving the limit cycle problem in navigation of a fuzzy behaviour-based mobile robot.
1722687;https://doi.org/10.1016/j.robot.2016.10.009;journals/ras/MarkusAJ17;Flat control of industrial robotic manipulators.
1722736;https://doi.org/10.1016/j.robot.2016.12.006;journals/ras/OhSSJ17;Bio-inspired self-organising multi-robot pattern formation: A review.
